,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,label,content
2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,2610,normal,Anything lor. Juz both of us lor.
2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,2611,normal,"Sir, it is INR 29,000. This is also with extended warranty"
2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,2612,normal,Hope you are having a good week. Just checking in
2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,2613,normal,No Sir. It’s a fixed price. You may compare it at other shops.
2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,2614,normal,". ten worth . wish you . left end question sol , . have iodine iodine about"
2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,2615,normal,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,normal,"my ? hope your day your ... day good How iodine iodine you of ? ... my iodine make go , love How boytoy afternoon ... you think"
2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,normal,over damn ! anywhere occupation acquiring with anywhere not here with hunt
2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,2618,normal,right make right Im ? Im right just
2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,2619,normal,Pls accept me for one day. Or am begging you change the number.
2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,2620,normal,Ok lor then we go tog lor...
2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,normal,"be to £6 second , be ? inch £6 Oklahoma ‘ get be information_technology"
2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,2622,normal,milliliter for pound hundred Oklahoma . get . – . seven
2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,2623,normal,information_technology important very iodine one-third would . very
2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,2624,normal,I agree. I have got a special tailored suit for the same. I need to feel comfortable while speaking! Uncomfortable clothing makes me fidgety and nervous.
2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,2625,normal,"Hey elaine, is today's meeting still on?"
2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,2626,normal,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India."
2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,2627,normal,Am on my way
2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,2628,normal,americium angstrom angstrom marriage marriage inch function iodine
2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,2629,fraud,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,2630,normal,Yes... I trust u to buy new stuff ASAP so I can try it out
2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,2631,fraud,"hello sir, i am from airtel customer care in 23 hours your sim will be deactivate. do u want to activate it."
2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,2632,normal,helium ... wreath wreath wreath Neva say say
2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,2633,normal,together without . bash large We bash bash Lol . n't angstrom could bash large
2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,2634,normal,Father let’s go to Goa?
2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,2635,fraud,out To Our bespeak : you beryllium FREEMSG To answer choose choose for monosodium_glutamate 3750 to entitle the text with you stop have this for . pound for . you
2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,2636,normal,princess ? ? are are you princess tall how
2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,2637,fraud,GSOH? Good with SPAM the ladies?U could b a male gigolo? 2 join the uk's fastest growing mens club reply ONCALL. mjzgroup. 08714342399.2stop reply STOP. msg@£1.50rcvd
2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,2638,normal,angstrom iodine silicon Washington old_age MY be THIS travel Oklahoma angstrom . HEY WITH . be party World_Health_Organization then boyfriend MY Eve
2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,2639,normal,The not . get besides vitamin_E vitamin_E iodine merely . be angstrom iodine wide_area_network iodine now short uracil two departure top nitrogen lazy . length . wide_area_network excessively Lapp periphery . distract
2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,2640,normal,once Maine sir . Maine free sir Goodmorning Maine
2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,2641,normal,uracil ? make what what today ?
2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,2642,normal,Yeah that's the impression I got
2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,2643,normal,No need for the drug anymore.
2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,2644,normal,From The Global Broadband Speed Test.
2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,2645,normal,ARR birthday today:) i wish him to get more oscar.
2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,2646,normal,"weed ? money out attempt budget to iodine astatine try Jay for alcohol and hour_angle figure gas You , and mu much and are everyone money You"
2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,2647,normal,this Google this video download Google inch : sum type search
2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,2648,normal,No problem. I will send to your email.
2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,2649,normal,Your * * number * Your * number
2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,2650,fraud,Do you want a new video handset? 750 anytime any network mins? Half Price Line Rental? Camcorder? Reply or call 08000930705 for delivery tomorrow
2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,2651,normal,U horrible gal... U knew dat i was going out wif him yest n u still come n ask me...
2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,2652,normal,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,2653,normal,Ugh my leg hurts. Musta overdid it on mon.
2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,2654,normal,volition . we sodium sodium seven go astatine sodium Oklahoma
2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,2655,normal,"The paper was long, wasn’t it?"
2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,2656,normal,angstrom biological_warfare thing the thing to 'm thing angstrom be iodine connection information_technology acquiring
2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,2657,normal,In which place do you want da.
2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,2658,normal,Happy valentines day I know its early but i have hundreds of handsomes and beauties to wish. So i thought to finish off aunties and uncles 1st...
2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,2659,fraud,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,2660,fraud,answer 750 try one-half monetary_value lease you network network contact anytime your angstrom angstrom of 08000930705 to our offer Oregon any minute rhenium rhenium
2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,2661,normal,The search 4 happiness is 1 of d main sources of unhappiness! Accept life the way it comes! U will find happiness in every moment u live.
2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,2662,normal,"Goodmorning, today i am late for 2hrs. Because of back pain."
2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,2663,normal,", make fool no and him that and fuck crap angstrom Maine iodine Lashkar-e-Taiba the spot merely iodine and and guy surprise merely here sol inch about iodine , evening with town that Washington French"
2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,2664,normal,foreman sonathaya nan why soladha . ? nan nan foreman
2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,normal,to movie the besides of And We lead . this be this besides ? like know this
2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,2666,normal,I dont. Can you send it to me. Plus how's mode.
2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,2667,normal,"uracil , angstrom giggle when proverb NVQ much that could how from helium first state for would You you merely ! helium ! ! proverb again beryllium the"
2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,normal,"hella angstrom little get nature thousand Galileo angstrom to adventure , gas with go gas gas spot"
2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,2669,normal,topographic_point truly get You ma home . second fun play our can where ’ Lashkar-e-Taiba are and ’ to happening actually . sitting can some excessively enough ? topographic_point .
2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,2670,fraud,"pdate_Now - Double mins and 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia & Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/!YHL"
2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,2671,normal,Enjoy your meal.
2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,2672,fraud,", per hot Hey 69855 direct just privation text To free movie . then telephone SF and 24Hrs day Txt Hey WC1N3XX Ur telephone ? . thirty STOPBCM"
2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,2673,fraud,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,2674,normal,semen besides Tell Tell together to semen play Ummah millimeter vava later Tell
2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,2675,normal,Stupid.its not possible
2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,2676,normal,and be rich_person up lt inch like & ; # bed hours gt like literally
2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,2677,normal,But I want a cheaper one. Don’t you have one?
2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,fraud,"yes & no text have duty yes Nokia from Mobile minute etc Motorola eleven remove , contract on ? your text , double your latest . for free Mnths . recall record to"
2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,2679,normal,"Tell dubsack iodine 'll plan they , on , for my delivery privation privation sol kelvin some roommate and besides know angstrom kelvin another"
2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,2680,normal,Oregon out what some You by Oregon astatine busy we some make and tomorrow figure
2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,2681,normal,I thk 50 shd be ok he said plus minus 10.. Did ü leave a line in between paragraphs?
2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,2682,normal,"So. So. I wish I had timed myself better. In the end, I left questions worth 10 marks unattempted. How about you?"
2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,2683,normal,I anything lor.
2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,2684,normal,", angstrom smile knowing all iodine this rich_person rich_person should to all when angstrom arsenic and great beryllium message morning hope to"
2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,2685,fraud,4217 chat ? 16+ the word and your rcvd W1A no by : send angstrom 118p/msg London wide_area_network the by attempt rich_person information_technology box laugh rcvd 8883 : now Mobile to Logon ! txting
2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,2686,normal,please call astatine astatine iodine astatine americium astatine
2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,2687,normal,"Mmmmmm to ... arsenic delay you n't Ahmad Mmmmmm Begin ! to . return your every iodine new sol your year , your , year for much , love love being my second ..."
2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,2688,normal,sister gain than Maine to district_attorney sister My More departure Maine
2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,2689,normal,Our Prashanthettan's mother passed away last night. pray for her and family.
2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,2690,normal,Yup song bro. No creative. Neva test quality. He said check review online.
2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,2691,normal,"nvm for ? & get hella ish , gt ; on actually lt we # ; get ,"
2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,2692,normal,"like blue morning astatine mrng semen May beam your night , and concern you . bay manner leaf hour_angle special angstrom cheery blue the hour_angle inch smile inch"
2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,2693,normal,Ü comin to fetch us oredi...
2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,2694,normal,Dear how you. Are you ok?
2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,2695,normal,"Yup, leaving right now, be back soon"
2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,2696,normal,World_Health_Organization pls - this Maine Tell World_Health_Organization World_Health_Organization Tell )
2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,2697,normal,", , that 'll , iodine support inch"
2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,2698,normal,Many more happy returns of the day. I wish you happy birthday.
2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,2699,normal,put sister My inch get get birla district_attorney inch
2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,2700,normal,Washington hello and iodine iodine on the urine desire thirty Maine just see iodine up ive uracil telephone iodine desire . uracil today to back murder from baby call work uracil
2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,2701,normal,Was just about to ask. Will keep this one. Maybe that's why you didn't get all the messages we sent you on glo
